-7.95701e-38;-2.34463e-34;-4.89299e-31;-7.22924e-28;-7.55875e-25;-5.59038e-22;-2.92298e-19;-1.07974e-16;-2.81568e-14;-5.17867e-12;-6.66919e-10;-6.07231e-08;-3.87971e-06;-0.000173562;-0.0054183;-0.117487;-1.75729;-17.9353;-122.567;-539.726;-1382.83;-1196.54;4264.88;17855.4;34313;44967.2;48990.5;51228.5;53470.4;54713.5;54736.1;54147.5;53393.6;52619.9;51853.8;51098.6;50354.5;49621.1;48898.4;48186.3;47484.5;46793;46111.5;45439.9;44778.2;44126;43483.4;42850.1;42226;41611.1;41005.1;40407.9;39819.4;39239.5;38668;38104.8;37549.9;37003;36464.1;35933.1;35409.7;34894;34385.9;33885.1;33391.6;32905.3;32426;31953.8;31488.4;31029.8;30577.9;30132.6;29693.8;29261.3;28835.1;28415.2;28001.4;27593.6;27191.7;26795.7;26405.4;26020.9;25641.9;25268.5;24900.5;24537.8;24180.5;23828.3;23481.3;23139.3;22802.3;22470.2;22143;21820.5;21502.7;21189.5;20880.9;20576.8;20277.2;19981.8;19690.8;19404.1;19121.5;18843;18568.6;18298.1;18031.6;17769
-1.44017e-45;-1.49774e-41;-1.05516e-37;-5.03394e-34;-1.62573e-30;-3.55258e-27;-5.25021e-24;-5.24429e-21;-3.5381e-18;-1.61088e-15;-4.94453e-13;-1.02193e-10;-1.41037e-08;-1.31241e-06;-8.16826e-05;-0.00338732;-0.0930976;-1.68234;-19.7324;-146.763;-658.093;-1524.99;-287.245;8409.49;25152.9;40602.5;47826.8;50579.9;53079;54817.3;55119.3;54599;53848.5;53068.7;52296.1;51534.5;50784;50044.4;49315.5;48597.3;47889.5;47192.1;46504.8;45827.5;45160.1;44502.4;43854.3;43215.6;42586.2;41966;41354.8;40752.5;40159;39574.2;38997.8;38429.9;37870.2;37318.6;36775.1;36239.6;35711.8;35191.7;34679.2;34174.1;33676.4;33185.9;32702.6;32226.3;31757;31294.5;30838.7;30389.6;29947;29510.9;29081.1;28657.6;28240.2;27828.9;27423.6;27024.2;26630.7;26242.8;25860.6;25484;25112.9;24747.1;24386.7;24031.5;23681.6;23336.7;22996.8;22661.9;22331.8;22006.6;21686.1;21370.3;21059;20752.3;20450.1;20152.3;19858.8;19569.6;19284.6;19003.7;18726.9;18454.2;18185.4;17920.6
-3.52272e-85;-7.12419e-78;-7.04556e-71;-3.40618e-64;-8.04675e-58;-9.28483e-52;-5.22994e-46;-1.4372e-40;-1.92538e-35;-1.25634e-30;-3.98871e-26;-6.15348e-22;-4.6054e-18;-1.66871e-14;-2.91952e-11;-2.43861e-08;-9.79882e-06;-0.00186875;-0.16711;-6.86073;-123.885;-875.309;-1167.39;9097.95;33996.6;51622.6;57369.1;61211.4;62654.5;62195.6;61326.4;60434.5;59554.4;58687.1;57832.4;56990.1;56160.1;55342.2;54536.2;53742;52959.3;52188;51428;50679;49940.9;49213.6;48496.8;47790.5;47094.5;46408.7;45732.8;45066.7;44410.4;43763.6;43126.2;42498.2;41879.2;41269.3;40668.3;40076;39492.3;38917.2;38350.4;37791.9;37241.5;36699.1;36164.6;35637.9;35118.9;34607.5;34103.4;33606.8;33117.3;32635;32159.7;31691.4;31229.8;30775;30326.8;29885.1;29449.9;29021;28598.3;28181.8;27771.4;27366.9;26968.4;26575.6;26188.6;25807.2;25431.3;25060.9;24696;24336.3;23981.9;23632.6;23288.4;22949.3;22615;22285.7;21961.1;21641.3;21326.1;21015.5;20709.4;20407.8;20110.6;19817.7
-1.40311e-106;-1.82873e-97;-9.69962e-89;-2.09292e-80;-1.83639e-72;-6.5492e-65;-9.48819e-58;-5.58048e-51;-1.33144e-44;-1.28746e-38;-5.04005e-33;-7.97685e-28;-5.09554e-23;-1.31093e-18;-1.35456e-14;-5.60064e-11;-9.13714e-08;-5.91872e-05;-0.014938;-1.43714;-50.408;-570.419;-928.105;9620.82;33973.9;47585.7;52335.3;55045.7;55114.1;54382.8;53592.9;52812.4;52043.3;51285.3;50538.4;49802.4;49077.1;48362.3;47658;46963.9;46279.9;45605.9;44941.7;44287.2;43642.2;43006.6;42380.3;41763.1;41154.9;40555.5;39964.9;39382.8;38809.3;38244;37687.1;37138.2;36597.3;36064.3;35539.1;35021.5;34511.5;34008.9;33513.6;33025.5;32544.5;32070.5;31603.5;31143.2;30689.6;30242.7;29802.2;29368.2;28940.5;28519;28103.7;27694.4;27291;26893.6;26501.9;26115.9;25735.6;25360.8;24991.4;24627.5;24268.8;23915.4;23567.1;23223.8;22885.6;22552.3;22223.9;21900.2;21581.2;21266.9;20957.2;20652;20351.2;20054.8;19762.8;19474.9;19191.3;18911.8;18636.4;18365;18097.5;17833.9;17574.2;17318.3
-1.16093e-54;-9.41557e-50;-4.67056e-45;-1.41649e-40;-2.62539e-36;-2.97234e-32;-2.05436e-28;-8.66237e-25;-2.22653e-21;-3.48522e-18;-3.31844e-15;-1.91914e-12;-6.68644e-10;-1.41585e-07;-1.80594e-05;-0.00138142;-0.0629429;-1.69039;-26.2813;-228.342;-1013.89;-1526.3;4184.19;21758.7;41737.3;51589.1;55163;58223;59859.9;59784.8;59048.7;58201.4;57354.4;56519.1;55696;54884.9;54085.5;53297.8;52521.6;51756.7;51002.9;50260.1;49528.2;48806.9;48096;47395.6;46705.3;46025.1;45354.8;44694.3;44043.4;43401.9;42769.8;42146.9;41533.1;40928.3;40332.2;39744.8;39166;38595.6;38033.5;37479.6;36933.7;36395.8;35865.8;35343.4;34828.7;34321.4;33821.6;33329;32843.6;32365.3;31893.9;31429.4;30971.7;30520.7;30076.2;29638.1;29206.5;28781.1;28362;27948.9;27541.9;27140.8;26745.5;26356;25972.1;25593.9;25221.1;24853.8;24491.9;24135.2;23783.7;23437.3;23096;22759.6;22428.1;22101.5;21779.6;21462.4;21149.8;20841.8;20538.3;20239.2;19944.4;19653.9;19367.7;19085.6
0;0;0;0;0;-8.82731e-311;-4.89469e-280;-6.0357e-251;-1.65393e-223;-1.00626e-197;-1.35786e-173;-4.05869e-151;-2.68295e-130;-3.91434e-111;-1.2572e-93;-8.85875e-78;-1.36323e-63;-4.55196e-51;-3.26722e-40;-4.96794e-31;1.36858e-11;2.15888e-05;0.749726;693.385;21860.8;54345.1;56432.1;55619.7;54809.7;54011.4;53224.8;52449.7;51685.8;50933.1;50191.3;49460.3;48740;48030.2;47330.7;46641.3;45962.1;45292.7;44633.1;43983;43342.5;42711.2;42089.2;41476.2;40872.2;40276.9;39690.3;39112.3;38542.7;37981.4;37428.2;36883.1;36346;35816.6;35295;34781;34274.4;33775.3;33283.4;32798.6;32321;31850.3;31386.4;30929.3;30478.8;30035;29597.5;29166.5;28741.7;28323.1;27910.6;27504.1;27103.6;26708.9;26319.9;25936.6;25558.8;25186.6;24819.8;24458.3;24102.1;23751.1;23405.2;23064.3;22728.4;22397.4;22071.2;21749.8;21433;21120.9;20813.3;20510.2;20211.4;19917.1;19627;19341.2;19059.5;18781.9;18508.4;18238.8;17973.2;17711.5;17453.5;17199.3
-3.11103e-53;-1.35732e-48;-3.77845e-44;-6.70901e-40;-7.59538e-36;-5.48021e-32;-2.51873e-28;-7.36957e-25;-1.37176e-21;-1.62301e-18;-1.21938e-15;-5.81021e-13;-1.75316e-10;-3.31933e-08;-3.98199e-06;-0.00029988;-0.0141045;-0.411175;-7.34003;-78.5356;-481.588;-1489.86;-918.277;8146.52;27975.7;46532.6;54678.7;57962.1;60970.1;62543.8;62457.9;61701.7;60819.7;59935;59062.2;58202;57354.3;56519.1;55695.9;54884.8;54085.5;53297.8;52521.6;51756.6;51002.9;50260.1;49528.1;48806.8;48096;47395.5;46705.3;46025.1;45354.8;44694.2;44043.3;43401.9;42769.8;42146.9;41533.1;40928.2;40332.1;39744.7;39165.9;38595.5;38033.4;37479.5;36933.7;36395.8;35865.7;35343.4;34828.6;34321.4;33821.5;33329;32843.6;32365.3;31893.9;31429.4;30971.7;30520.6;30076.1;29638.1;29206.5;28781.1;28361.9;27948.9;27541.8;27140.7;26745.5;26355.9;25972.1;25593.8;25221.1;24853.8;24491.8;24135.1;23783.6;23437.3;23095.9;22759.6;22428.1;22101.5;21779.6;21462.4;21149.8;20841.8;20538.3;20239.1
-3.78856e-34;-4.80043e-31;-4.49549e-28;-3.11043e-25;-1.58944e-22;-5.99592e-20;-1.6689e-17;-3.42539e-15;-5.18063e-13;-5.76872e-11;-4.69448e-09;-2.82016e-07;-1.24184e-05;-0.000399961;-0.00939392;-0.160243;-1.97354;-17.3903;-107.979;-458.865;-1245.33;-1664.65;1407.04;11674.5;27642.7;41706.7;48833.8;51507.3;53644.6;55673.3;56640.9;56534.9;55905.3;55127.1;54328.9;53538.1;52758.4;51990.1;51232.9;50486.7;49751.5;49026.9;48312.9;47609.3;46915.9;46232.6;45559.3;44895.8;44241.9;43597.6;42962.7;42337;41720.4;41112.8;40514;39924;39342.5;38769.6;38204.9;37648.5;37100.2;36559.9;36027.5;35502.8;34985.7;34476.2;33974.1;33479.3;32991.7;32511.2;32037.7;31571.2;31111.4;30658.3;30211.8;29771.8;29338.2;28910.9;28489.8;28074.9;27666.1;27263.1;26866.1;26474.8;26089.2;25709.3;25334.9;24965.9;24602.3;24244;23890.9;23543;23200.1;22862.2;22529.2;22201.1;21877.8;21559.2;21245.2;20935.8;20630.9;20330.4;20034.3;19742.6;19455;19171.7;18892.5;18617.3
-4.73768e-37;-9.98946e-34;-1.52609e-30;-1.68865e-27;-1.35286e-24;-7.8439e-22;-3.28971e-19;-9.97409e-17;-2.18461e-14;-3.45383e-12;-3.89465e-10;-3.21048e-08;-1.89206e-06;-7.99809e-05;-0.00241811;-0.0520858;-0.794892;-8.52293;-63.3206;-317.687;-1015.53;-1703.74;426.874;9680.64;25680.7;40671.5;48495.8;51377.2;53609.2;55685.7;56611.4;56444.7;55785.2;54999.9;54202;53412.8;52635;51868.4;51113;50368.6;49635.1;48912.2;48199.8;47497.9;46806.1;46124.4;45452.7;44790.7;44138.4;43495.6;42862.1;42237.9;41622.8;41016.6;40419.2;39830.6;39250.5;38678.8;38115.5;37560.4;37013.4;36474.4;35943.2;35419.7;34903.8;34395.5;33894.6;33401;32914.5;32435.2;31962.8;31497.3;31038.6;30586.5;30141.1;29702.1;29269.5;28843.2;28423.2;28009.2;27601.3;27199.3;26803.2;26412.9;26028.2;25649.1;25275.6;24907.5;24544.7;24187.3;23835;23487.9;23145.8;22808.7;22476.5;22149.2;21826.6;21508.7;21195.5;20886.8;20582.6;20282.8;19987.5;19696.4;19409.5;19126.8;18848.3;18573.8
-7.20556e-41;-3.86289e-37;-1.42884e-33;-3.6452e-30;-6.41135e-27;-7.7707e-24;-6.4865e-21;-3.72663e-18;-1.47244e-15;-3.99735e-13;-7.44771e-11;-9.4485e-09;-8.23798e-07;-4.90015e-05;-0.00198158;-0.0542264;-0.997352;-12.1978;-97.3838;-489.03;-1401.72;-1407.01;4394.01;19659;38160.3;49661.7;53842.9;56428.5;58868.3;59961.3;59768.4;59043.7;58203.8;57357.9;56522.7;55699.5;54888.3;54088.9;53301.2;52524.9;51759.9;51006.1;50263.3;49531.3;48809.9;48099;47398.5;46708.2;46028;45357.7;44697.1;44046.1;43404.6;42772.5;42149.6;41535.7;40930.8;40334.7;39747.3;39168.4;38598;38035.8;37481.9;36936;36398.1;35868;35345.6;34830.9;34323.6;33823.7;33331.1;32845.7;32367.3;31895.9;31431.4;30973.7;30522.6;30078;29640;29208.3;28782.9;28363.7;27950.7;27543.6;27142.5;26747.2;26357.6;25973.8;25595.5;25222.7;24855.4;24493.4;24136.7;23785.2;23438.8;23097.4;22761;22429.5;22102.9;21781;21463.8;21151.2;20843.1;20539.6;20240.4;19945.7;19655.2;19368.9
