0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.69221e-10;2.21921e-07;4.0079e-05;0.00394978;0.213251;6.34371;104.862;975.967;5224.77;16675.5;33718.7;47628;53620.7;54606.5;54127.4;53434.5;52733;52039.9;51355.9;50681;50014.8;49357.5;48708.8;48068.6;47436.8;46813.3;46198;45590.8;44991.6;44400.3;43816.7;43240.8;42672.5;42111.6;41558.1;41011.9;40472.9;39940.9;39416;38897.9;38386.6;37882.1;37384.2;36892.9;36408;35929.4;35457.2;34991.2;34531.3;34077.4;33629.5;33187.5;32751.3;32320.9;31896.1;31476.8;31063.1;30654.9;30251.9;29854.3;29461.9;29074.7;28692.6;28315.5;27943.3;27576;27213.6;26855.9;26502.9;26154.6;25810.8;25471.6;25136.8;24806.4;24480.4;24158.6;23841.1;23527.8;23218.5;22913.4;22612.2;22315;22021.7;21732.3;21446.6;21164.7;20886.6;20612.1;20341.1;20073.8;19810;19549.6;19292.6;19039.1
0;0;0;0;0;0;0;0;0;0;0;0;1.88075e-11;3.39653e-09;3.85804e-07;2.87848e-05;0.00141259;0.0456944;0.977124;13.8675;131.35;837.089;3633.23;10941.8;23537.2;37811.6;48352.4;53239;54364.7;54048.6;53395.6;52699.2;52006.9;51323.4;50648.8;49983.1;49326.2;48677.9;48038.1;47406.7;46783.6;46168.7;45561.9;44963.1;44372.1;43788.9;43213.4;42645.4;42084.9;41531.7;40985.9;40447.2;39915.6;39390.9;38873.2;38362.3;37858.1;37360.5;36869.5;36384.9;35906.7;35434.7;34969;34509.4;34055.8;33608.2;33166.5;32730.6;32300.4;31875.8;31456.9;31043.4;30635.4;30232.8;29835.4;29443.3;29056.3;28674.4;28297.5;27925.6;27558.5;27196.3;26838.9;26486.1;26138;25794.5;25455.4;25120.9;24790.7;24464.9;24143.3;23826;23512.8;23203.8;22898.8;22597.8;22300.8;22007.7;21718.5;21433;21151.3;20873.3;20599;20328.2;20061.1;19797.4;19537.2;19280.4
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.49057e-10;2.02033e-07;5.71326e-05;0.00789926;0.536812;18.0722;305.135;2636.33;12066.1;31107.2;50235.4;59548.6;61314.9;60834;60055;59266.3;58487.3;57718.6;56960;56211.3;55472.5;54743.4;54023.9;53313.9;52613.1;51921.6;51239.2;50565.8;49901.2;49245.3;48598;47959.3;47328.9;46706.9;46093;45487.2;44889.3;44299.3;43717.1;43142.5;42575.5;42015.9;41463.6;40918.7;40380.9;39850.1;39326.4;38809.5;38299.4;37796;37299.2;36809;36325.2;35847.8;35376.6;34911.6;34452.8;34000;33553.1;33112.1;32676.9;32247.4;31823.6;31405.3;30992.5;30585.2;30183.2;29786.5;29395;29008.6;28627.4;28251.1;27879.8;27513.3;27151.7;26794.9;26442.7;26095.1;25752.2;25413.7;25079.7;24750;24424.7;24103.7;23786.9;23474.3;23165.7;22861.3;22560.8;22264.3;21971.6;21682.9;21397.9
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.55792e-12;2.60528e-09;1.08248e-06;0.000224933;0.0234512;1.23361;33.016;455.496;3309.75;13143.4;30441.1;45894.3;52669.7;53735.3;53242.7;52556.1;51865.7;51184;50511.3;49847.4;49192.2;48545.7;47907.6;47278;46656.6;46043.4;45438.2;44841;44251.6;43670;43096;42529.6;41970.6;41419;40874.6;40337.4;39807.2;39284;38767.7;38258.1;37755.3;37259.1;36769.4;36286.1;35809.2;35338.5;34874;34415.7;33963.3;33517;33076.4;32641.7;32212.7;31789.3;31371.5;30959.1;30552.2;30150.7;29754.4;29363.3;28977.4;28596.5;28220.7;27849.8;27483.7;27122.5;26766;26414.2;26067;25724.4;25386.3;25052.7;24723.4;24398.4;24077.8;23761.3;23449;23140.8;22836.6;22536.5;22240.3;21948;21659.5;21374.8;21093.9;20816.6;20543;20273;20006.6;19743.6;19484.1;19228;18975.3;18725.9
0;0;0;0;0;0;0;0;0;0;0;0;0;3.95466e-12;1.96695e-09;5.9237e-07;9.7034e-05;0.0086717;0.424585;11.459;172.036;1457.4;7130.96;20960.1;39553;53210.7;58414.7;59006.9;58404.3;57648.8;56891.6;56143.8;55405.9;54677.7;53959;53249.8;52550;51859.3;51177.7;50505;49841.2;49186.1;48539.7;47901.7;47272.1;46650.8;46037.6;45432.6;44835.4;44246.1;43664.6;43090.7;42524.3;41965.4;41413.9;40869.5;40332.4;39802.3;39279.1;38762.9;38253.4;37750.6;37254.5;36764.8;36281.6;35804.7;35334.1;34869.7;34411.4;33959.1;33512.8;33072.3;32637.7;32208.7;31785.4;31367.6;30955.3;30548.5;30147;29750.7;29359.7;28973.8;28593;28217.2;27846.3;27480.3;27119.1;26762.7;26411;26063.8;25721.3;25383.2;25049.6;24720.3;24395.4;24074.8;23758.4;23446.1;23137.9;22833.8;22533.7;22237.6;21945.3;21656.8;21372.2;21091.3;20814.1;20540.5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2883e-11;3.00261e-05;0.933366;775.846;22279.4;52627;54387.7;53680.1;52974.5;52278.3;51591.2;50913.1;50243.9;49583.5;48931.9;48288.7;47654;47027.7;46409.6;45799.6;45197.7;44603.6;44017.4;43438.8;42867.9;42304.5;41748.5;41199.7;40658.2;40123.9;39596.5;39076.1;38562.5;38055.6;37555.5;37061.9;36574.7;36094;35619.6;35151.5;34689.5;34233.5;33783.6;33339.6;32901.4;32468.9;32042.2;31621;31205.4;30795.3;30390.5;29991.1;29596.9;29207.9;28824;28445.2;28071.3;27702.4;27338.3;26978.9;26624.3;26274.4;25929.1;25588.3;25252;24920.1;24592.5;24269.3;23950.3;23635.5;23324.9;23018.3;22715.8;22417.2;22122.6;21831.8;21544.9;21261.7;20982.3;20706.5;20434.3;20165.8;19900.7;19639.1;19381;19126.3;18874.9;18626.8
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.20404e-11;2.69449e-08;2.23275e-05;0.00713777;0.887284;43.4269;854.635;7023.65;25908.2;49243.4;60618;62294.2;61679.6;60875.6;60075.6;59286;58506.8;57737.8;56979;56230.1;55491;54761.7;54041.9;53331.6;52630.7;51938.9;51256.3;50582.6;49917.8;49261.7;48614.2;47975.3;47344.7;46722.4;46108.4;45502.3;44904.3;44314.1;43731.7;43156.9;42589.6;42029.9;41477.5;40932.3;40394.3;39863.4;39339.5;38822.4;38312.2;37808.6;37311.7;36821.3;36337.3;35859.7;35388.4;34923.3;34464.3;34011.3;33564.3;33123.1;32687.8;32258.2;31834.2;31415.8;31002.9;30595.4;30193.3;29796.4;29404.8;29018.3;28636.9;28260.5;27889.1;27522.5;27160.8;26803.8;26451.5;26103.9;25760.8;25422.2;25088.1;24758.3;24432.9;24111.8;23794.9;23482.1;23173.5;22868.9;22568.3;22271.7;21979;21690.1
0;0;0;0;0;0;0;0;0;0;0;0;3.31029e-10;3.86749e-08;3.06274e-06;0.000164096;0.00595781;0.1469;2.46694;28.3285;223.686;1224.37;4701.57;12898.4;25995.7;40139.4;50362;55122.1;56255.5;55948.3;55281.3;54562;53845.4;53137.7;52439.3;51750.1;51069.9;50398.7;49736.3;49082.6;48437.4;47800.8;47172.6;46552.5;45940.7;45336.9;44741;44153;43572.6;42999.9;42434.8;41877;41326.6;40783.5;40247.4;39718.5;39196.4;38681.2;38172.8;37671.1;37176;36687.4;36205.2;35729.3;35259.7;34796.3;34339;33887.6;33442.2;33002.7;32568.9;32140.9;31718.4;31301.5;30890.1;30484.1;30083.5;29688.1;29297.9;28912.8;28532.8;28157.8;27787.7;27422.5;27062;26706.3;26355.3;26008.9;25667.1;25329.7;24996.8;24668.3;24344.1;24024.1;23708.3;23396.7;23089.2;22785.8;22486.3;22190.7;21899.1;21611.2;21327.2;21046.9;20770.3;20497.3;20227.9;19962
0;0;0;0;0;0;0;0;0;0;0;0;5.44522e-11;8.07583e-09;7.84916e-07;5.09037e-05;0.0022064;0.0640533;1.24893;16.4189;146.318;890.805;3748.24;11094.1;23735.4;38261.8;49315;54706.3;56104.6;55864.9;55209;54491.6;53776;53069.2;52371.7;51683.4;51004.1;50333.7;49672.2;49019.3;48375;47739.2;47111.8;46492.6;45881.5;45278.5;44683.3;44096.1;43516.5;42944.5;42380.1;41823.1;41273.4;40730.9;40195.6;39667.3;39145.9;38631.4;38123.7;37622.6;37128.1;36640.1;36158.5;35683.3;35214.3;34751.5;34294.7;33844;33399.1;32960.2;32527;32099.4;31677.6;31261.2;30850.3;30444.8;30044.7;29649.8;29260.1;28875.5;28496;28121.5;27751.9;27387.1;27027.2;26671.9;26321.4;25975.4;25634;25297.1;24964.6;24636.5;24312.7;23993.1;23677.8;23366.6;23059.5;22756.4;22457.3;22162.1;21870.8;21583.4;21299.7;21019.8;20743.5;20470.9;20201.8;19936.3
0;0;0;0;0;0;0;0;0;0;3.76636e-11;3.50623e-09;2.37613e-07;1.15777e-05;0.000406054;0.0102646;0.187355;2.47489;23.7328;165.911;850.53;3224.4;9151.54;19802.6;33556.7;46264.5;54552.5;58175.2;58936.6;58548.8;57849.9;57098.8;56349.2;55608.7;54877.8;54156.5;53444.7;52742.3;52049;51364.9;50689.8;50023.6;49366.1;48717.3;48077;47445.1;46821.5;46206.1;45598.8;44999.5;44408;43824.4;43248.4;42679.9;42119;41565.4;41019.1;40480;39947.9;39422.9;38904.7;38393.4;37888.8;37390.8;36899.3;36414.4;35935.8;35463.4;34997.3;34537.3;34083.4;33635.4;33193.4;32757.1;32326.6;31901.7;31482.4;31068.6;30660.2;30257.3;29859.6;29467.1;29079.8;28697.6;28320.4;27948.2;27580.9;27218.4;26860.6;26507.6;26159.2;25815.4;25476.1;25141.2;24810.8;24484.7;24162.9;23845.3;23531.9;23222.6;22917.4;22616.2;22318.9;22025.6;21736.1;21450.4;21168.5;20890.3
