0;0;0;0;0;0;0;0;0;0;0;0;0;5.47615e-10;1.07664e-07;1.29259e-05;0.000947695;0.0425442;1.17366;19.9974;212.007;1414.19;6039.25;16977;32856.2;46919.5;54319.7;56297.2;56060.9;55320;54520.4;53726.6;52944.2;52173.1;51413.3;50664.5;49926.6;49199.5;48483;47776.9;47081.1;46395.4;45719.7;45053.9;44397.7;43751.1;43113.9;42486;41867.3;41257.5;40656.7;40064.6;39481.1;38906.1;38339.5;37781.1;37230.9;36688.6;36154.3;35627.8;35108.9;34597.6;34093.7;33597.2;33107.9;32625.7;32150.5;31682.3;31220.9;30766.2;30318.1;29876.6;29441.5;29012.7;28590.2;28173.8;27763.5;27359.1;26960.7;26568;26181.1;25799.8;25424.1;25053.8;24688.9;24329.3;23975;23625.9;23281.8;22942.7;22608.6;22279.3;21954.8;21635.1;21320;21009.5;20703.5;20402;20104.9;19812.1;19523.5;19239.2;18959;18682.9;18410.8;18142.7;17878.4;17618.1
0;0;0;0;0;0;0;0;0;0;0;7.3034e-11;6.96114e-09;4.73307e-07;2.2913e-05;0.00079088;0.019493;0.343741;4.34797;39.5869;260.679;1249.95;4407.22;11593.3;23247.6;36681.7;47608.7;53728.5;55838.8;55902.5;55278.1;54502.3;53711.8;52929.8;52158.9;51399.3;50650.7;49913.1;49186.2;48469.8;47763.9;47068.3;46382.8;45707.3;45041.6;44385.7;43739.2;43102.2;42474.5;41855.9;41246.3;40645.6;40053.7;39470.3;38895.5;38329;37770.8;37220.7;36678.7;36144.5;35618.1;35099.4;34588.2;34084.4;33588;33098.9;32616.8;32141.8;31673.7;31212.4;30757.8;30309.9;29868.5;29433.5;29004.8;28582.4;28166.1;27755.9;27351.7;26953.3;26560.8;26174;25792.8;25417.2;25047;24682.2;24322.7;23968.5;23619.4;23275.4;22936.5;22602.4;22273.3;21948.9;21629.2;21314.2;21003.8;20697.9;20396.5;20099.4;19806.7;19518.2;19234;18953.9;18677.8;18405.8;18137.7;17873.6
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.28985e-11;7.03749e-09;2.11848e-06;0.00033731;0.0285042;1.28473;31.1106;409.304;2978.55;12353.8;30745.8;50070.6;60709.3;63350.5;63016.2;62151.1;61248.5;60356.5;59477.5;58611.3;57757.7;56916.5;56087.6;55270.8;54465.8;53672.6;52890.9;52120.6;51361.6;50613.5;49876.4;49150;48434.2;47728.8;47033.7;46348.7;45673.7;45008.5;44353.1;43707.1;43070.6;42443.3;41825.2;41216;40615.8;40024.3;39441.4;38866.9;38300.9;37743.1;37193.4;36651.7;36117.9;35591.9;35073.6;34562.8;34059.4;33563.4;33074.6;32592.9;32118.2;31650.4;31189.5;30735.3;30287.6;29846.5;29411.9;28983.5;28561.4;28145.4;27735.5;27331.6;26933.6;26541.3;26154.8;25773.8;25398.5;25028.6;24664.1;24304.9;23950.9;23602.1;23258.4;22919.6;22585.8;22256.9;21932.7;21613.3;21298.6;20988.4;20682.7;20381.5;20084.6;19792.1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.77705e-11;3.05015e-08;7.2929e-06;0.00093625;0.0647702;2.42729;49.6581;561.249;3572.28;13222.4;30067.8;45999.6;53934;55619.7;55196.6;54425.6;53634.5;52853.4;52083.7;51325.2;50577.7;49841.1;49115.2;48399.9;47695;47000.4;46315.9;45641.4;44976.6;44321.6;43676.1;43040;42413.2;41795.5;41186.8;40587;39995.9;39413.4;38839.4;38273.7;37716.3;37167;36625.7;36092.3;35566.7;35048.7;34538.3;34035.3;33539.6;33051.1;32569.8;32095.4;31628;31167.4;30713.5;30266.2;29825.4;29391;28963;28541.2;28125.5;27715.9;27312.2;26914.5;26522.5;26136.2;25755.6;25380.5;25010.8;24646.6;24287.6;23933.9;23585.4;23241.9;22903.4;22569.8;22241.1;21917.2;21598;21283.5;20973.5;20668;20367;20070.4;19778.1;19490.1;19206.2;18926.5;18650.9;18379.2;18111.6;17847.8;17587.9;17331.7
0;0;0;0;0;0;0;0;0;0;0;0;0;6.74821e-10;1.41272e-07;1.77527e-05;0.00134332;0.0613788;1.70002;28.699;297.675;1920.42;7855.89;21022.1;38702.8;52959.7;59616.1;61010.4;60540.3;59705.5;58839.1;57982.3;57137.9;56305.8;55485.7;54677.7;53881.3;53096.6;52323.3;51561.3;50810.4;50070.4;49341.2;48622.6;47914.5;47216.7;46529;45851.4;45183.6;44525.6;43877.1;43238.1;42608.4;41987.8;41376.3;40773.7;40179.9;39594.8;39018.1;38449.9;37889.9;37338.1;36794.3;36258.4;35730.4;35210;34697.2;34191.9;33693.9;33203.2;32719.6;32243.1;31773.5;31310.8;30854.8;30405.4;29962.6;29526.2;29096.2;28672.5;28254.9;27843.4;27437.9;27038.3;26644.5;26256.5;25874.1;25497.3;25125.9;24760;24399.4;24044.1;23693.9;23348.8;23008.8;22673.7;22343.5;22018.1;21697.4;21381.4;21070;20763.1;20460.7;20162.8;19869.1;19579.8;19294.6;19013.6
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.36858e-11;2.15879e-05;0.749704;693.373;21860.7;54345.1;56432.1;55619.7;54809.7;54011.4;53224.8;52449.7;51685.8;50933.1;50191.3;49460.3;48740;48030.1;47330.6;46641.3;45962.1;45292.7;44633.1;43983;43342.5;42711.2;42089.2;41476.2;40872.2;40276.9;39690.3;39112.3;38542.7;37981.4;37428.2;36883.1;36346;35816.6;35295;34781;34274.4;33775.3;33283.4;32798.6;32321;31850.2;31386.4;30929.3;30478.8;30035;29597.5;29166.5;28741.7;28323.1;27910.6;27504.1;27103.6;26708.9;26319.9;25936.6;25558.8;25186.6;24819.8;24458.3;24102.1;23751.1;23405.2;23064.3;22728.4;22397.4;22071.2;21749.8;21433;21120.9;20813.3;20510.1;20211.4;19917.1;19627;19341.2;19059.5;18781.9;18508.4;18238.8;17973.2;17711.4;17453.5;17199.3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.29639e-12;5.33461e-09;2.84114e-06;0.000700071;0.0801833;4.29958;109.138;1335.28;8122.71;25976.8;48277.1;61263.7;64317.2;63921.2;63025.3;62108.5;61204;60312.6;59434.2;58568.6;57715.7;56875.1;56046.8;55230.5;54426.2;53633.5;52852.4;52082.7;51324.2;50576.7;49840.1;49114.2;48399;47694.1;46999.5;46315;45640.5;44975.8;44320.8;43675.3;43039.2;42412.4;41794.7;41186;40586.2;39995.1;39412.6;38838.6;38273;37715.6;37166.3;36625;36091.6;35566;35048;34537.6;34034.6;33538.9;33050.5;32569.1;32094.8;31627.4;31166.8;30712.9;30265.6;29824.8;29390.4;28962.4;28540.6;28124.9;27715.3;27311.7;26913.9;26522;26135.7;25755.1;25380;25010.4;24646.1;24287.2;23933.5;23584.9;23241.4;22902.9;22569.4;22240.7;21916.8;21597.6;21283;20973.1;20667.6;20366.6;20070
0;0;0;0;0;0;0;0;0;8.66672e-12;6.06376e-10;3.30249e-08;1.35839e-06;4.23743e-05;0.0010034;0.0180564;0.247285;2.5821;20.6063;126.086;594.105;2168.68;6184.97;13948.9;25311.7;37871.3;48288.7;54649.5;57306.4;57752.5;57271.9;56514.8;55704.2;54894.4;54095.1;53307.3;52530.9;51765.9;51012;50269;49536.9;48815.5;48104.6;47404;46713.6;46033.3;45362.9;44702.2;44051.2;43409.6;42777.4;42154.4;41540.5;40935.5;40339.3;39751.8;39172.9;38602.4;38040.2;37486.2;36940.2;36402.3;35872.1;35349.7;34834.8;34327.5;33827.6;33334.9;32849.4;32371;31899.6;31435;30977.2;30526.1;30081.5;29643.4;29211.7;28786.2;28367;27953.9;27546.8;27145.6;26750.2;26360.6;25976.7;25598.4;25225.6;24858.2;24496.2;24139.4;23787.9;23441.4;23100;22763.6;22432.1;22105.4;21783.5;21466.2;21153.6;20845.5;20541.9;20242.8;19947.9;19657.4;19371.1;19089;18811;18537.1
0;0;0;0;0;0;0;0;0;0;0;2.93704e-11;3.09273e-09;2.36188e-07;1.27401e-05;0.000485674;0.0131045;0.250753;3.41144;33.1133;230.424;1157.34;4237.35;11475.4;23495.8;37568.5;49100.4;55555.8;57761.7;57818.1;57165.2;56360.9;55543;54734.3;53937.2;53151.7;52377.6;51614.8;50863.1;50122.3;49392.3;48673;47964.1;47265.6;46577.2;45898.9;45230.4;44571.7;43922.6;43282.9;42652.5;42031.4;41419.2;40816;40221.6;39635.8;39058.6;38489.7;37929.2;37376.8;36832.4;36296;35767.4;35246.5;34733.2;34227.3;33728.8;33237.6;32753.6;32276.5;31806.5;31343.3;30886.8;30437;29993.7;29556.9;29126.4;28702.2;28284.2;27872.3;27466.3;27066.3;26672.1;26283.7;25900.9;25523.7;25152;24785.7;24424.7;24069;23718.4;23373;23032.6;22697.2;22366.6;22040.9;21719.9;21403.6;21091.8;20784.7;20482;20183.7;19889.7;19600;19314.6;19033.3;18756.1;18483
0;0;0;0;0;0;0;0;0;9.05544e-11;5.52368e-09;2.53603e-07;8.85143e-06;0.000235112;0.0047574;0.0734254;0.865759;7.81481;54.149;289.066;1194.82;3850.58;9770.96;19799.2;32686.5;45204.5;54301.8;59086.6;60651.7;60571.4;59891.6;59058.1;58203.7;57356.6;56521.4;55698.2;54887;54087.7;53300;52523.7;51758.8;51005;50262.1;49530.1;48808.8;48097.9;47397.5;46707.2;46026.9;45356.6;44696.1;44045.1;43403.7;42771.5;42148.6;41534.8;40929.9;40333.8;39746.4;39167.5;38597.1;38035;37481;36935.2;36397.3;35867.2;35344.8;34830.1;34322.8;33822.9;33330.3;32844.9;32366.6;31895.2;31430.7;30972.9;30521.9;30077.4;29639.3;29207.7;28782.3;28363.1;27950;27543;27141.8;26746.6;26357;25973.2;25594.9;25222.1;24854.8;24492.8;24136.1;23784.6;23438.2;23096.9;22760.5;22429;22102.4;21780.5;21463.3;21150.7;20842.6;20539.1;20240;19945.2;19654.7;19368.5
