-3.08061e-07;58938.5;24.4555;-2.87532e-09
-1.25489e-06;66195.4;23.9489;-1.73151e-09
-2.49296e-07;59362.6;24.4614;-2.15749e-09
-1.16153e-08;60047.8;23.9795;-1.58798e-09
-3.77806e-07;61822.9;24.7019;-2.3528e-09
4.14322e-08;63132.9;24.5409;1.88233e-09
-9.31626e-08;54194.2;24.4591;2.5907e-09
1.05308e-09;56895.1;24.4205;2.60252e-09
-1.01398e-07;58358.2;23.7875;1.25978e-09
-3.46982e-07;60270;23.3688;-1.77786e-09
-7.63401e-07;66081.6;23.974;-1.22151e-09
-2.56078e-07;66107.2;24.0358;-1.7169e-09
1.64348e-06;65481.7;24.2705;1.90105e-09
-3.54952e-07;62853.3;24.2235;-1.22802e-09
-2.37205e-08;57927.4;24.2557;2.20355e-09
-9.14441e-09;57549.8;24.6136;-2.7811e-09
-7.22236e-08;67888.5;24.9895;3.30616e-09
5.06876e-09;58678.2;24.6047;1.94574e-09
7.40163e-07;64322;23.8631;1.44896e-09
-1.12199e-06;58264.2;23.9744;-1.9922e-09
-8.74523e-08;67692;23.4545;-1.54252e-09
6.01057e-08;64109.8;24.284;2.53075e-09
-3.10349e-07;60610.4;23.6242;-2.31552e-09
1.12079e-06;65520.9;24.0148;-3.02312e-09
3.27829e-08;59042.1;24.2479;-1.92285e-09
-2.686e-07;60941;24.2358;-2.05335e-09
-6.17516e-08;56735.3;24.0688;2.04491e-09
2.44911e-08;62465.4;25.2111;2.45561e-09
-3.6576e-07;62827;25.1412;1.81754e-09
-3.53656e-07;62508;25.0591;1.72962e-09
1.30918e-07;58070.2;24.5527;-1.94789e-09
-1.5457e-07;60818.7;24.0151;-1.65883e-09
-2.59296e-09;57758.9;24.3544;-1.51977e-09
-1.61599e-07;58137.9;24.4115;-1.06367e-09
-2.05205e-07;62234.6;24.556;-1.67796e-09
-3.47339e-07;62212.1;24.8449;2.08373e-09
-4.91183e-07;65966;24.4674;2.12422e-09
-1.94847e-08;66618;25.1896;1.7985e-09
-1.07789e-07;63631.2;24.913;2.05169e-09
-3.39978e-07;61881.2;24.8661;1.6389e-09
5.73343e-07;64288.1;24.7967;2.40996e-09
-4.27906e-09;60581.3;24.8821;1.73367e-09
-8.54561e-08;55759.9;24.4172;1.74891e-09
-5.88875e-07;63050.3;24.6805;2.52079e-09
-4.41042e-07;65841.4;24.4075;-1.38069e-09
-8.17252e-07;62111.7;24.3296;1.72795e-09
-3.22804e-07;61214.8;24.41;1.87972e-09
-3.0161e-08;57183.3;24.5298;2.73345e-09
-3.7919e-07;60106.1;24.2409;-1.63349e-09
-3.1963e-07;66656.8;24.2746;-2.36629e-09
7.26158e-09;58380;23.6885;1.33119e-09
-3.65344e-07;63598.9;23.8612;-2.39904e-09
-3.7123e-08;63914.2;24.1403;-2.33121e-09
-6.36612e-07;66274.9;23.8569;-1.92087e-09
-1.51055e-07;69558.9;24.1652;2.89074e-09
-2.9764e-07;62350.8;23.8443;1.67235e-09
-9.81783e-08;64354.7;23.7571;-1.98306e-09
-1.86721e-07;62470.2;23.822;1.77988e-09
-1.31166e-07;61087;23.7422;-1.79112e-09
5.20264e-08;61201.2;23.8798;2.36853e-09
-3.59876e-07;62378.3;23.7952;1.82529e-09
-4.55636e-07;63220;24.0646;2.19918e-09
-2.07454e-07;63575.8;23.8412;2.11866e-09
-4.0118e-07;65203.8;24.0252;2.44372e-09
-1.43205e-07;66622.7;24.3713;2.72349e-09
-3.64831e-07;63579.7;24.1557;1.75827e-09
-4.48941e-07;61223.6;24.055;-2.61186e-09
-1.20743e-07;58646.3;24.0394;-1.71228e-09
-1.7531e-07;63928.2;24.129;-2.53528e-09
-1.90488e-07;60444.9;24.318;2.06434e-09
1.69658e-08;59724.1;24.4305;2.55495e-09
-3.69643e-07;60705.7;24.4486;1.64468e-09
-5.25848e-07;62830.8;24.5264;1.86741e-09
1.04808e-06;68884.5;24.7755;2.49034e-09
-1.60176e-07;56971.5;24.5258;-1.84531e-09
-3.30552e-07;62316.6;24.4724;-2.50506e-09
-3.52523e-07;56648.3;24.3409;1.04466e-09
-3.4296e-07;54805.4;24.2902;-1.59834e-09
-7.17835e-07;57372.9;24.5099;-1.52592e-09
-9.15245e-08;58704.8;24.612;-9.5488e-10
-3.4926e-07;62078.7;24.9809;-2.04199e-09
-5.11988e-07;55550.4;24.8489;1.86521e-09
4.53517e-06;59817.4;24.6685;1.21894e-09
3.21897e-08;60980.9;24.8195;-2.15489e-09
-3.99168e-08;57074;24.9131;-1.68584e-09
-4.97766e-08;57651.7;24.576;-1.79052e-09
-3.79507e-07;59300;24.566;-1.61146e-09
-2.71218e-07;63174.2;24.8456;1.93981e-09
-9.18169e-08;60563.7;24.3431;1.54982e-09
-9.98285e-08;64529.1;24.8842;-2.16506e-09
-1.15911e-07;57094.8;24.6599;-1.73141e-09
6.43908e-08;64805.9;24.513;-1.88066e-09
1.67006e-08;53844.4;25.014;-2.75794e-09
-8.72091e-09;61583.5;24.478;2.17318e-09
-3.10414e-07;65875.4;24.1657;-2.06156e-09
-1.91952e-07;63684;24.253;2.06844e-09
-2.92819e-07;60731.4;24.0156;-1.42645e-09
-2.15041e-07;55753.8;23.8627;-1.28378e-09
-3.36154e-07;58867.6;24.0379;-1.3191e-09
-2.4488e-07;64131.6;23.7741;1.43245e-09
-7.30234e-08;66860.4;23.8595;1.86041e-09
-5.58582e-07;63942.2;24.3058;2.28877e-09
-3.51525e-07;62627.1;23.8791;-1.44758e-09
-3.24516e-07;60264.4;24.2083;-1.8102e-09
-4.8589e-08;58194.8;24.2185;-1.53426e-09
-1.70754e-07;57781.7;24.2734;-2.15058e-09
-1.49932e-06;56840.2;23.9867;1.44657e-09
3.592e-07;65153.2;24.277;-1.67921e-09
-5.33424e-07;60143.2;23.9575;2.07146e-09
-1.13143e-06;64760.1;24.5794;2.4597e-09
-3.16686e-07;61670.6;24.8962;2.10237e-09
-4.6039e-07;63386;24.7799;2.96639e-09
-9.09214e-07;62929.5;24.4714;1.9818e-09
-5.88666e-07;64549.3;23.8907;-2.30899e-09
-4.92492e-07;60150.9;23.987;2.19188e-09
3.35994e-07;67727.1;23.984;-1.88013e-09
1.26572e-06;70520.1;24.0751;1.94624e-09
-2.94093e-07;63261.8;23.9538;-1.46482e-09
-4.73517e-07;58837.9;23.7087;1.69651e-09
-6.59031e-10;59108.5;24.0799;-2.11028e-09
9.08319e-09;56888.9;24.3638;2.33942e-09
-4.21407e-09;64146.2;24.0107;-1.90156e-09
-1.80715e-07;60143.9;24.0197;-2.02889e-09
1.86006e-07;66971.6;23.9218;-2.18514e-09
-3.65552e-07;63316.2;24.3279;-2.27646e-09
-3.17805e-07;59729.3;23.9757;-2.35371e-09
-5.64064e-07;61729.6;24.5206;2.93692e-09
3.7549e-07;64829.7;24.1911;2.14205e-09
-3.32719e-07;58346.7;24.2752;-2.22055e-09
-3.94254e-07;55608.8;24.0024;-1.62045e-09
7.83064e-08;66479.8;24.0585;-2.32709e-09
-1.76731e-08;63957.9;24.1475;-2.30561e-09
5.64481e-07;66264.7;23.6389;-1.88478e-09
-4.30115e-08;65130.8;23.6926;-2.55717e-09
-3.50982e-07;66952.1;23.9623;2.75508e-09
-4.60027e-07;61378.2;24.2674;1.98574e-09
-1.86556e-07;67416.9;23.9054;2.47451e-09
-5.59278e-07;59181.6;24.3605;3.36115e-09
-3.00399e-07;60906.7;23.9766;2.19639e-09
-3.18503e-07;62501.8;23.81;2.02436e-09
-1.71857e-08;64260.4;23.4285;-2.36251e-09
2.19119e-09;61821.3;23.6827;-1.91301e-09
-3.15233e-07;65138.2;23.8464;-2.26434e-09
-1.8333e-07;65444.9;23.6905;1.72915e-09
1.5582e-08;59698.4;23.9384;-1.64724e-09
-1.02132e-06;64801;24.2516;2.14454e-09
-1.88465e-07;63967.5;24.4499;2.30793e-09
-1.2669e-06;67186.2;24.5155;2.43775e-09
1.89601e-06;65938.1;23.8656;-1.57488e-09
-2.75536e-07;58020.2;23.9031;-1.96103e-09
-2.5803e-07;60406.9;23.9377;1.45579e-09
1.51843e-08;55770.2;24.7151;-3.31041e-09
-4.2481e-07;59977.6;24.3689;-2.08016e-09
-1.04849e-07;65405.7;24.0955;1.88397e-09
-3.44465e-07;61459;24.3838;2.1416e-09
8.39153e-07;64932.6;24.0065;-1.96371e-09
-1.3219e-07;60703.1;24.0963;1.56117e-09
1.78889e-07;68848.1;24.4195;-2.84766e-09
-2.88426e-07;61104.7;24.6965;-1.76669e-09
-5.40118e-07;58281.7;24.5106;-2.30596e-09
-2.25413e-07;63937.4;24.5329;1.8754e-09
-5.29705e-08;61986.5;24.6837;3.00589e-09
-7.12197e-08;63505.3;24.7739;-2.15622e-09
-7.74104e-08;63245.6;24.271;-2.32051e-09
-1.26825e-07;63405.1;24.4709;-2.38978e-09
4.40458e-07;62868.2;24.2319;2.42361e-09
-5.01246e-08;61317.3;24.0756;2.25657e-09
-3.56293e-07;62110.6;24.4095;2.07909e-09
-1.03035e-07;59963.2;24.19;1.73762e-09
-5.03428e-07;63416.7;24.2557;-1.53676e-09
-1.25079e-07;61393.6;24.3076;1.93109e-09
-3.38567e-07;65635.8;24.0906;2.19364e-09
-5.92996e-07;62562.8;24.1316;1.39816e-09
-2.21371e-07;60927.8;23.9524;1.63244e-09
-3.47184e-07;62508.8;24.0589;-2.10291e-09
-4.07043e-07;63550.4;24.0734;-2.10005e-09
-4.46002e-07;53596.4;23.9277;2.07454e-09
-5.15001e-07;61725.1;23.9139;-2.15377e-09
-3.19312e-07;63556.2;24.4147;1.72947e-09
-9.20903e-07;59238.3;24.232;-1.63505e-09
-2.97855e-07;59242.5;24.5388;2.62071e-09
-5.51051e-07;58348.9;24.5282;-2.16951e-09
-1.10033e-06;64830.6;24.4251;-1.9191e-09
-4.9315e-08;61844.9;24.4664;2.30304e-09
2.0649e-07;69197.3;24.5654;2.29975e-09
6.73875e-07;62040.3;24.4625;-2.31236e-09
1.76845e-07;63565.1;23.9582;-1.76046e-09
-2.6444e-07;61167.1;24.3775;2.24426e-09
9.8253e-07;68127;24.2323;-2.30823e-09
-3.53682e-07;62752.3;23.7886;-1.3916e-09
-1.04456e-07;65950.3;23.8612;1.70972e-09
-3.70012e-07;64777.6;24.3474;1.72519e-09
-4.37851e-07;61268.9;24.1183;-2.09686e-09
1.07956e-06;65449.8;23.6133;-1.59961e-09
-1.90778e-07;60407.8;23.6896;1.80888e-09
-2.6663e-08;59737;23.3772;1.96685e-09
-2.92064e-07;58664.6;23.921;1.53061e-09
-2.49475e-07;65549.8;24.2076;-2.41461e-09
2.81625e-07;70571.2;24.4007;2.42349e-09
3.59916e-07;65039.2;24.1852;2.20694e-09
6.27979e-07;58214.7;24.2607;-1.96254e-09
-1.46177e-07;58962.1;24.2121;-2.04516e-09
-3.35905e-07;62310.4;24.4483;-2.9202e-09
-3.24553e-07;65254;24.8245;2.89572e-09
-3.15742e-07;65031.8;24.3876;2.72932e-09
1.17993e-07;68548.4;23.9378;-1.84603e-09
-4.07849e-07;66898.8;24.1031;-2.55105e-09
-3.39395e-07;62734.7;23.9251;-2.04141e-09
-2.04012e-07;66038;23.7157;-1.49808e-09
-7.33642e-08;57311.7;23.9458;-1.7823e-09
-3.39836e-07;61975.2;23.6314;-1.94849e-09
1.75562e-08;53036.7;24.2531;2.08129e-09
-1.332e-07;61497.2;24.6178;-1.60219e-09
3.78454e-08;59286.6;24.1625;-1.87462e-09
-1.12436e-06;66162.7;24.564;1.66004e-09
6.2728e-10;59047.6;24.9099;-1.69168e-09
-6.28383e-08;60671.4;24.8538;1.89255e-09
-3.59431e-07;65016.2;25.0017;1.8196e-09
-6.22839e-07;62095.6;24.6206;-1.67087e-09
3.4646e-09;59858.2;24.3723;-1.82889e-09
-2.17433e-07;64288.7;24.3358;1.62153e-09
1.08632e-07;67712.4;24.8621;2.36507e-09
-3.08916e-07;60288.3;24.4304;-1.94629e-09
-8.56512e-08;58785.9;24.5633;-2.66375e-09
2.97642e-07;67606.2;24.8802;1.67512e-09
-9.70208e-09;63675.5;24.5548;2.09277e-09
4.65958e-08;56509.3;24.2798;-1.41784e-09
-6.06746e-07;62427.9;24.5345;-2.13368e-09
-3.41843e-07;63017.2;24.3967;-1.81706e-09
-1.82475e-07;63038.8;24.36;2.18699e-09
-3.44686e-07;61279.6;24.7859;-2.37154e-09
-2.06976e-07;62161;24.2316;2.09303e-09
-6.20221e-07;61341.5;24.3113;2.08207e-09
-3.9477e-07;64628.3;24.5192;-2.28422e-09
-2.7566e-08;62023.9;24.6977;-2.10991e-09
7.14854e-12;62001.4;25.0423;3.40759e-09
-6.69367e-07;66982.3;24.8631;2.10869e-09
-3.47157e-07;57013.1;24.7429;-2.57129e-09
-1.14653e-06;63704;24.4737;2.67532e-09
-2.09261e-07;60585.4;24.3702;1.86566e-09
-3.41759e-07;58148.9;23.9682;2.21941e-09
1.31797e-07;61451;23.9011;-1.788e-09
5.41147e-08;52956.5;24.0585;2.18614e-09
7.85471e-08;62462.8;24.2579;-1.82075e-09
-1.49162e-07;59805.2;24.2534;2.22101e-09
-3.88217e-07;64178.6;23.7619;1.29338e-09
-3.59229e-07;62213.8;23.981;2.20803e-09
1.65255e-07;66589.9;24.104;2.01129e-09
-4.39636e-08;59301.3;24.0242;1.91874e-09
-1.75423e-07;59148.4;24.3054;-2.44025e-09
-3.51313e-07;60735.3;24.3197;1.76987e-09
1.51645e-07;63007;24.3481;2.24216e-09
-3.03675e-07;59519;24.4613;1.38485e-09
-1.836e-07;63110.5;24.1251;2.35195e-09
-4.32524e-07;61467.8;23.9644;-1.69027e-09
-3.23812e-07;67667.6;23.9999;3.13438e-09
-2.19946e-07;61789;23.9462;2.55618e-09
-9.67838e-08;61136.7;23.554;1.62468e-09
-4.86801e-07;57173.1;24.1755;-2.17766e-09
-2.8168e-07;65782;24.232;2.27284e-09
-1.92399e-07;65337.2;24.251;-1.95429e-09
-8.65416e-08;60830.9;24.267;-2.34307e-09
3.08039e-08;62374.8;24.6772;3.0979e-09
-6.92184e-10;60266;24.2255;-1.73569e-09
-2.14879e-07;62576.3;24.0835;1.65361e-09
-1.93472e-07;62880.7;24.227;-2.40622e-09
-1.40902e-07;60397;24.1061;-1.79438e-09
-7.92901e-07;60930.7;24.3914;1.9293e-09
-1.33535e-07;56962.3;24.916;2.53136e-09
-7.69287e-07;65862.7;24.6049;-1.8723e-09
-1.3956e-07;62222.8;24.4434;1.90799e-09
-3.06876e-07;58096.7;24.6653;-2.45825e-09
-4.69203e-07;62056.1;24.936;2.13191e-09
-2.50988e-07;57784.3;24.7561;2.21593e-09
-4.86381e-07;58998.7;25.0261;2.21597e-09
-5.91674e-07;63083;25.051;2.3431e-09
1.09186e-06;68306.5;24.851;-2.03309e-09
1.38596e-06;67821.8;24.4113;1.87492e-09
5.47074e-07;65297.1;24.412;1.91997e-09
1.63658e-08;51191.9;24.3045;1.84483e-09
-4.86084e-07;63190.6;24.5766;2.74536e-09
-1.18998e-07;64684.5;24.4999;2.84315e-09
-5.89246e-07;61118.4;24.0006;1.93765e-09
-4.08123e-07;60769.3;23.8365;2.5352e-09
5.1464e-08;63376.4;23.3735;-2.09895e-09
-9.25806e-08;61706;23.6487;-1.74226e-09
-6.0024e-07;61669.4;23.4702;-1.51315e-09
-2.13558e-07;59023.8;23.6908;-1.67667e-09
-6.99039e-08;59903.9;23.8598;2.17684e-09
-1.27457e-07;62553.4;24.0129;1.57883e-09
-6.0396e-08;60420;24.4448;-2.80233e-09
-3.34978e-07;60989.9;23.9849;-2.19033e-09
-3.34392e-07;63577.8;24.2405;-2.07261e-09
-3.0661e-07;59594.9;23.9553;-2.30328e-09
2.54383e-07;67572.2;23.6774;2.05437e-09
-3.27206e-07;57822.4;24.0768;1.61073e-09
-3.19856e-07;61438.2;23.757;-2.05869e-09
1.27677e-07;68336.7;23.8645;2.34851e-09
-3.36608e-07;64339.6;23.7656;2.06653e-09
-1.10632e-06;60229.4;23.7611;-2.45536e-09
1.19005e-07;57778;23.5435;-1.86937e-09
-8.10266e-07;65318.7;23.2202;1.474e-09
5.81724e-07;70377.3;23.5745;-2.54456e-09
-3.03198e-07;60524.1;23.649;1.76006e-09
-7.21081e-07;66807.3;23.6943;1.92521e-09
-3.55585e-07;58263.2;23.9539;-1.9387e-09
-1.16947e-06;65882.5;24.2072;1.95108e-09
-4.91312e-07;62906.2;23.918;1.87106e-09
-3.42743e-08;60070.8;24.1839;-2.29669e-09
1.74029e-07;64322.5;23.9505;-1.27105e-09
-3.55363e-07;63212.1;24.2708;1.86968e-09
-2.06021e-08;61592.3;23.8667;-1.78886e-09
-1.90589e-09;62298.9;24.0519;-1.73422e-09
1.02457e-07;63441.8;24.4526;-2.53193e-09
-4.16449e-08;65426.6;23.8339;-1.26988e-09
-7.56104e-07;66124.2;24.1536;-1.56154e-09
-1.45651e-08;63003.9;23.9795;1.94301e-09
-9.38188e-09;59354.8;24.3364;1.56415e-09
-4.70906e-07;53479.6;23.7827;-2.02059e-09
-4.00191e-07;63962.4;23.9809;-2.74345e-09
-1.76139e-07;63891.1;24.4497;3.24369e-09
-3.59702e-07;61223.6;24.2411;2.64092e-09
-1.41804e-07;60922.5;23.6989;2.51832e-09
-3.51536e-07;55099.1;24.0604;-2.67091e-09
-2.3768e-07;63541.2;24.2687;1.7361e-09
-9.0017e-08;63987.6;24.2984;1.57664e-09
-2.91291e-06;66506.1;24.2269;1.60005e-09
-1.04252e-07;60827.3;24.3099;-1.65199e-09
-3.31371e-07;61554.1;24.2853;2.38528e-09
-3.84757e-07;65744.1;24.1643;2.03839e-09
-3.27327e-07;59924.3;23.7697;-1.73085e-09
-1.39316e-07;63275.4;24.1636;2.30836e-09
-2.91796e-07;59947;24.2004;-1.72246e-09
-7.66593e-08;59197.1;24.4072;-2.09723e-09
-8.47607e-09;63276.9;23.7945;1.69538e-09
1.08129e-07;64660.8;23.6724;-1.66928e-09
1.19259e-07;68654.6;24.0522;-1.85903e-09
-2.64956e-07;62772.2;24.5615;1.80465e-09
-1.95848e-07;64919.6;24.3248;1.9459e-09
3.015e-07;68856.9;23.8755;1.9627e-09
-2.76478e-07;59921.3;23.4699;1.32805e-09
7.05588e-07;67738.4;23.6262;-1.87007e-09
-9.18395e-08;66908.6;23.895;1.8378e-09
-8.71867e-08;65960.5;24.0362;1.92859e-09
1.1547e-07;53325.2;24.6995;-2.49254e-09
-2.64208e-08;64100.4;24.2141;2.24366e-09
-3.8403e-08;60630.5;24.0549;-2.06677e-09
-2.68467e-07;66211.5;23.9132;-1.5574e-09
-4.35022e-07;60349.6;24.0946;-1.94175e-09
6.32062e-07;65660;24.3481;2.36402e-09
-2.62548e-07;57471.7;24.288;-1.62305e-09
1.2185e-07;66955.1;24.4843;2.0613e-09
-2.61206e-08;64600.3;24.9175;-2.08246e-09
-1.20047e-07;64221.1;24.7041;1.93156e-09
-3.7277e-07;63502.7;24.9496;2.68854e-09
-3.70635e-07;62701.1;24.9856;-2.40048e-09
-3.34548e-08;60761.8;24.3044;-1.36133e-09
-2.91478e-07;59131.3;24.2149;-1.76594e-09
-1.04176e-07;58000;24.0823;-2.2609e-09
-2.67535e-07;64036.5;24.328;-2.36747e-09
-3.10149e-07;59330.2;24.3667;1.62029e-09
-4.57501e-07;62331.6;23.8665;-2.08462e-09
-6.98398e-08;57338.5;24.234;-2.29337e-09
-2.68025e-07;59969.3;24.074;-1.94245e-09
-4.18143e-08;60661.3;23.752;-1.91515e-09
-2.468e-07;59833.5;23.8083;1.38299e-09
-1.73392e-07;56276.2;23.8662;-1.25623e-09
1.35872e-06;61300.7;24.2491;1.5301e-09
-5.64619e-07;62191.2;24.3428;1.87463e-09
-5.58905e-07;58051.2;23.7628;1.67701e-09
-3.79802e-07;64043.6;24.1177;1.31657e-09
-2.71085e-07;68685.5;24.0476;-1.86626e-09
-3.87767e-07;65400.8;24.1167;-2.3551e-09
-3.02653e-07;60919.2;23.6251;-1.62567e-09
-9.79381e-08;58866.1;23.7639;-1.93292e-09
-7.29732e-09;62253.2;23.629;1.26591e-09
4.61782e-07;62712.4;23.9779;1.85624e-09
-1.54582e-07;66304.7;24.1126;-1.88465e-09
1.98767e-07;70600.7;23.8695;1.81351e-09
1.19637e-06;63727.8;23.8302;-2.02576e-09
4.35762e-08;60034.2;24.313;-2.24758e-09
-3.42455e-07;62170.7;24.1263;-2.32267e-09
6.79888e-08;52822.3;23.9752;2.00968e-09
-5.74742e-07;64565.9;24.1396;1.61901e-09
1.16857e-07;60158.8;24.3059;-1.64217e-09
-3.38726e-07;64210;24.127;-2.21971e-09
-2.81007e-07;58280.2;23.9975;2.09912e-09
-5.3343e-07;56702.9;23.5842;-1.71471e-09
-5.10099e-07;58599.9;24.5239;3.14526e-09
-1.89546e-07;63348.5;24.2101;-2.00746e-09
-3.04081e-07;61564.1;24.2189;2.50245e-09
1.71176e-06;68195.4;24.0396;-1.47851e-09
-1.00709e-07;64237;24.3691;-2.27246e-09
-1.84644e-08;63372.3;24.5458;1.91129e-09
-3.70144e-07;64937.8;25.0822;2.27369e-09
-3.8818e-07;57726.1;24.6563;1.76761e-09
-3.64263e-07;62120.6;24.3728;1.49897e-09
-3.44088e-07;61642.6;24.2812;1.91592e-09
-5.3254e-07;62951.7;23.9082;-1.93716e-09
8.25371e-08;55246;24.0196;-2.31687e-09
-5.94381e-07;64008.9;23.6463;1.51231e-09
-8.51776e-08;61535.6;23.6027;-1.72104e-09
-4.1502e-08;62897.8;23.6923;-2.13213e-09
-6.99278e-07;64924.3;23.5063;2.49909e-09
-4.0932e-07;60665.1;23.3103;1.70155e-09
-1.25815e-07;61211.9;22.9149;1.31199e-09
1.86184e-08;59017.2;23.7594;-2.05807e-09
-8.14511e-09;59303.4;24.0112;-1.92473e-09
-6.17945e-07;62799.7;24.7141;2.34157e-09
3.37573e-08;61891.8;24.596;-2.29144e-09
-2.91152e-07;59567.5;24.5937;-1.86513e-09
-3.9207e-07;63579.6;24.642;-1.49446e-09
-5.57961e-07;59621.9;24.1763;2.014e-09
1.17576e-06;65618.8;24.726;1.41085e-09
-5.29523e-07;64676.1;24.448;1.66201e-09
-3.40309e-07;63693.6;24.8226;2.50213e-09
-4.06245e-07;62257.1;24.9736;1.91342e-09
5.60074e-08;63996.5;24.8218;-2.32324e-09
1.84652e-07;67363.5;25.0461;3.12187e-09
-9.61933e-08;66314.7;25.2622;-2.63521e-09
-3.30852e-07;61649.9;24.7357;-2.01509e-09
-6.99193e-08;58379.4;24.8765;-2.01707e-09
3.47619e-07;67915.8;24.595;1.50354e-09
-2.84672e-07;61476.7;24.8266;-1.73951e-09
-3.16506e-07;60601.6;24.1087;-1.24105e-09
-4.62752e-07;61212.8;24.4594;-1.75907e-09
-2.84322e-08;64338.5;24.1739;-9.49391e-10
-1.88718e-07;56624.1;24.038;-2.51373e-09
-2.36325e-09;60038.9;24.2444;-2.78899e-09
-3.65684e-07;63297.3;24.2545;1.7129e-09
-7.24224e-07;60691.9;24.1276;2.24015e-09
-6.61675e-07;55346.7;24.3213;1.64922e-09
-5.28065e-07;61711.8;23.9894;1.72542e-09
-6.45244e-07;60877.2;24.4905;2.79867e-09
-3.0848e-07;62290.9;24.285;-2.43086e-09
-4.58365e-07;59112.3;23.9313;2.83241e-09
-3.61965e-07;61483.7;24.0824;2.83761e-09
-1.08848e-06;51742.6;23.7492;2.57143e-09
-4.68082e-07;67788.1;23.2746;-2.03643e-09
2.144e-07;62110.8;23.736;-1.72955e-09
-1.87819e-07;60583.9;24.4638;2.27697e-09
-7.76154e-07;61706.8;24.3363;2.39607e-09
-1.01738e-06;53064.8;24.4133;1.96032e-09
2.15291e-08;63711.2;24.2693;-2.59894e-09
-1.1118e-08;57067.1;24.4993;-1.50568e-09
-1.14442e-07;64176.3;24.2545;2.24544e-09
-3.00559e-07;62384.7;24.085;2.07105e-09
-4.42836e-07;59809.9;24.1339;2.2765e-09
-2.60213e-07;56238.7;24.0493;-2.41194e-09
-3.19646e-08;67813.8;23.6446;1.20919e-09
-3.09958e-07;61316.4;24.171;1.97755e-09
-4.95904e-08;60317.5;24.2108;2.49257e-09
-6.46368e-08;55268.8;24.3192;-2.5083e-09
-2.65252e-07;58597;24.6032;-2.04495e-09
2.68648e-08;59979.8;24.4151;2.23387e-09
-2.93256e-07;59152.9;24.5077;1.7169e-09
-5.43863e-07;59496.7;24.2857;1.80868e-09
-3.95493e-07;62061;24.4051;1.80846e-09
-8.91771e-08;63923.7;24.1561;-2.30932e-09
1.48247e-08;58879.2;24.5131;-1.70869e-09
-1.97817e-07;59197.8;24.6565;-2.02625e-09
-2.41967e-07;56886.2;24.8141;-1.89929e-09
3.81159e-07;65544;24.5411;1.59126e-09
-3.61078e-07;63248.1;25.0406;1.52313e-09
-3.05251e-07;62412;24.7031;-2.36148e-09
-1.69978e-07;54723.6;24.2095;2.06781e-09
-2.65948e-07;58559.9;23.989;1.80648e-09
1.19393e-07;66691.5;24.3081;2.03838e-09
-3.48325e-07;61119.5;24.304;-1.68292e-09
-8.21805e-08;58324.3;24.3052;-2.36653e-09
-3.87997e-07;64758.7;24.106;2.36688e-09
-2.6127e-07;64244.1;24.2938;3.11934e-09
1.77717e-07;69527.4;23.7237;2.07396e-09
-2.92137e-07;49112.1;24.2733;-1.88071e-09
7.62593e-08;64845;23.9229;-1.74568e-09
-4.85058e-07;59233.5;23.2357;1.76292e-09
1.95901e-09;64683.8;23.4101;2.45019e-09
-2.7119e-07;64037.5;23.4695;2.34564e-09
-5.29961e-07;61328.7;22.8394;-2.04743e-09
-1.17565e-06;67175.5;23.8988;-2.65073e-09
-1.85172e-07;60989.7;24.2318;2.74239e-09
-3.4376e-07;67381.2;23.9007;1.74995e-09
